task_id,date,rater,correct_answer_3,correct_answer_5,rater_answer_3,rater_answer_5,rater_correct_3,rater_correct_5
4285,15/10/2005,A,High,Intermediate,Average,Okay,False,False
8546,15/10/2005,E,High,Intermediate,High,Intermediate,True,True
3666,11/10/2005,C,Average,Okay,Low,Okay,False,True
3991,02/10/2005,A,Average,Bad,High,Great,False,False
5117,21/10/2005,B,Low,Great,High,Okay,False,False
9349,25/10/2005,B,Low,Exceptional,Average,Exceptional,False,True
5231,26/10/2005,E,High,Bad,Low,Bad,False,True
4890,22/10/2005,D,High,Exceptional,High,Okay,True,False
14,02/10/2005,A,Average,Bad,High,Intermediate,False,False
9036,06/10/2005,E,High,Intermediate,High,Intermediate,True,True
4164,21/10/2005,C,Average,Great,Average,Great,True,True
4894,24/10/2005,E,Average,Okay,Low,Exceptional,False,False
1123,11/10/2005,D,Average,Exceptional,Low,Exceptional,False,True
7376,15/10/2005,C,Average,Intermediate,High,Okay,False,False
9469,16/10/2005,B,Low,Bad,High,Great,False,False
8112,22/10/2005,C,Low,Okay,High,Okay,False,True
6944,05/10/2005,A,Low,Exceptional,High,Intermediate,False,False
6003,05/10/2005,C,Low,Bad,Average,Bad,False,True
7057,30/10/2005,E,Low,Great,Average,Intermediate,False,False
3986,10/10/2005,B,Low,Bad,High,Okay,False,False
7960,29/10/2005,E,Low,Exceptional,Low,Okay,True,False
4480,02/10/2005,C,Low,Intermediate,Average,Bad,False,False
772,24/10/2005,B,Average,Great,Low,Bad,False,False
7796,03/10/2005,D,Low,Okay,Average,Great,False,False
1053,03/10/2005,A,Low,Great,High,Bad,False,False
2151,07/10/2005,D,High,Bad,Average,Okay,False,False
3043,15/10/2005,D,High,Okay,High,Bad,True,False
675,20/10/2005,A,Average,Great,Average,Okay,True,False
6487,23/10/2005,B,High,Bad,Low,Okay,False,False
6751,04/10/2005,A,Low,Exceptional,High,Okay,False,False
7692,12/10/2005,B,Low,Intermediate,Low,Bad,True,False
811,09/10/2005,B,Average,Great,Low,Intermediate,False,False
9390,29/10/2005,C,Low,Intermediate,Average,Intermediate,False,True
2199,02/10/2005,A,Low,Intermediate,High,Intermediate,False,True
7287,10/10/2005,B,High,Great,High,Intermediate,True,False
8047,17/10/2005,C,High,Intermediate,Low,Bad,False,False
7726,17/10/2005,D,Low,Okay,High,Bad,False,False
5523,25/10/2005,A,Average,Great,High,Okay,False,False
9548,17/10/2005,E,Low,Exceptional,High,Great,False,False
5314,03/10/2005,A,High,Okay,Average,Intermediate,False,False
2454,14/10/2005,B,Average,Bad,Low,Okay,False,False
7519,23/10/2005,C,High,Exceptional,High,Bad,True,False
6365,22/10/2005,D,Average,Great,Low,Exceptional,False,False
8980,30/10/2005,C,Average,Bad,High,Bad,False,True
2902,27/10/2005,A,Average,Okay,High,Bad,False,False
7605,29/10/2005,B,Low,Intermediate,Average,Great,False,False
370,04/10/2005,D,Average,Great,Average,Bad,True,False
4611,11/10/2005,A,Low,Okay,High,Bad,False,False
3453,13/10/2005,C,Average,Bad,Average,Exceptional,True,False
3584,08/10/2005,D,Low,Exceptional,High,Bad,False,False
3258,13/10/2005,B,Average,Intermediate,Low,Great,False,False
1300,30/10/2005,A,Average,Exceptional,Average,Great,True,False
4928,21/10/2005,D,Average,Exceptional,High,Intermediate,False,False
2825,02/10/2005,C,High,Bad,Average,Great,False,False
7171,15/10/2005,C,Average,Exceptional,High,Great,False,False
2555,24/10/2005,E,High,Okay,Low,Intermediate,False,False
965,15/10/2005,A,High,Great,High,Intermediate,True,False
9930,11/10/2005,D,Average,Intermediate,Low,Great,False,False
6558,12/10/2005,D,High,Intermediate,Low,Exceptional,False,False
6698,07/10/2005,E,High,Okay,Low,Okay,False,True
5019,24/10/2005,C,Low,Exceptional,High,Okay,False,False
5818,23/10/2005,E,Low,Intermediate,High,Great,False,False
4884,11/10/2005,E,Low,Okay,Low,Okay,True,True
7126,28/10/2005,E,High,Great,High,Bad,True,False
565,17/10/2005,D,High,Okay,Average,Intermediate,False,False
4698,26/10/2005,E,Low,Great,Average,Intermediate,False,False
7459,01/10/2005,D,Average,Intermediate,High,Intermediate,False,True
6921,21/10/2005,C,High,Intermediate,Average,Great,False,False
3006,01/10/2005,D,High,Intermediate,Average,Exceptional,False,False
7528,26/10/2005,A,Average,Intermediate,Average,Exceptional,True,False
1639,28/10/2005,E,Average,Great,High,Intermediate,False,False
4080,05/10/2005,B,Low,Intermediate,High,Exceptional,False,False
9281,09/10/2005,E,Low,Great,Average,Intermediate,False,False
6664,16/10/2005,D,High,Bad,High,Intermediate,True,False
1624,07/10/2005,C,High,Bad,High,Bad,True,True
7638,10/10/2005,A,Average,Intermediate,Low,Okay,False,False
4937,10/10/2005,A,Low,Bad,Low,Exceptional,True,False
7,02/10/2005,C,High,Exceptional,Average,Bad,False,False
7131,11/10/2005,D,High,Exceptional,Average,Bad,False,False
8146,14/10/2005,C,High,Okay,Low,Bad,False,False
2481,30/10/2005,E,Average,Exceptional,Low,Okay,False,False
7569,16/10/2005,C,High,Great,Low,Okay,False,False
3297,26/10/2005,C,Average,Bad,High,Bad,False,True
9388,17/10/2005,A,Average,Intermediate,Low,Exceptional,False,False
8074,12/10/2005,E,High,Intermediate,Average,Exceptional,False,False
6782,01/10/2005,D,Low,Intermediate,Average,Intermediate,False,True
6611,28/10/2005,A,High,Bad,Average,Okay,False,False
3972,03/10/2005,D,Low,Okay,Low,Great,True,False
7859,26/10/2005,D,High,Bad,High,Intermediate,True,False
2086,11/10/2005,E,High,Exceptional,High,Great,True,False
311,07/10/2005,D,Average,Intermediate,Average,Intermediate,True,True
7950,25/10/2005,D,High,Okay,Average,Intermediate,False,False
7152,06/10/2005,C,Low,Bad,Low,Okay,True,False
6244,03/10/2005,A,Average,Exceptional,Low,Great,False,False
2560,03/10/2005,A,Average,Intermediate,Low,Bad,False,False
5655,11/10/2005,E,Average,Intermediate,High,Okay,False,False
5503,02/10/2005,A,High,Intermediate,High,Great,True,False
9552,19/10/2005,A,Low,Bad,Low,Bad,True,True
433,10/10/2005,A,High,Okay,Low,Okay,False,True
4573,10/10/2005,B,High,Great,Average,Great,False,True
6998,16/10/2005,D,High,Great,Low,Bad,False,False
8609,29/10/2005,B,Average,Great,High,Okay,False,False
6731,25/10/2005,B,High,Great,Low,Intermediate,False,False
9358,10/10/2005,A,High,Okay,Low,Bad,False,False
3552,09/10/2005,B,Low,Intermediate,High,Intermediate,False,True
387,06/10/2005,A,Average,Great,High,Exceptional,False,False
3642,09/10/2005,B,Low,Okay,Low,Okay,True,True
6338,30/10/2005,C,High,Exceptional,Low,Great,False,False
5027,01/10/2005,A,Low,Great,Average,Intermediate,False,False
9378,05/10/2005,D,High,Bad,Average,Okay,False,False
6094,29/10/2005,C,Average,Okay,Low,Intermediate,False,False
7974,30/10/2005,E,Low,Okay,Average,Great,False,False
5475,28/10/2005,C,Average,Okay,High,Bad,False,False
6000,10/10/2005,A,Average,Intermediate,Average,Bad,True,False
6543,23/10/2005,E,High,Intermediate,Average,Great,False,False
1342,09/10/2005,E,Low,Okay,Average,Great,False,False
5158,28/10/2005,D,Low,Okay,Low,Bad,True,False
5258,06/10/2005,A,Low,Bad,High,Bad,False,True
8439,15/10/2005,D,Average,Bad,Low,Great,False,False
8710,14/10/2005,D,Low,Bad,High,Bad,False,True
3022,13/10/2005,B,Average,Exceptional,Average,Exceptional,True,True
9315,25/10/2005,A,Average,Great,High,Bad,False,False
5796,05/10/2005,C,Average,Great,Average,Bad,True,False
4955,04/10/2005,D,High,Bad,Average,Bad,False,True
1633,27/10/2005,E,Low,Okay,High,Intermediate,False,False
5233,21/10/2005,D,Average,Great,High,Great,False,True
4771,11/10/2005,B,Average,Intermediate,High,Intermediate,False,True
4620,19/10/2005,E,Average,Exceptional,High,Exceptional,False,True
6292,25/10/2005,B,High,Exceptional,Low,Intermediate,False,False
6180,10/10/2005,E,Average,Bad,High,Bad,False,True
9031,19/10/2005,D,High,Okay,Average,Exceptional,False,False
9936,23/10/2005,D,Average,Okay,Low,Intermediate,False,False
2433,20/10/2005,B,Low,Okay,High,Exceptional,False,False
4582,11/10/2005,A,High,Bad,Average,Okay,False,False
1853,30/10/2005,A,Low,Bad,High,Intermediate,False,False
3520,20/10/2005,B,Low,Exceptional,High,Okay,False,False
8366,01/10/2005,C,Average,Exceptional,Average,Intermediate,True,False
8901,28/10/2005,D,Average,Exceptional,Average,Exceptional,True,True
8572,12/10/2005,B,Average,Intermediate,Average,Bad,True,False
7562,15/10/2005,E,High,Bad,Average,Okay,False,False
1222,21/10/2005,E,Average,Intermediate,High,Great,False,False
4231,11/10/2005,E,Low,Okay,Average,Exceptional,False,False
4646,01/10/2005,E,Average,Intermediate,High,Exceptional,False,False
9371,04/10/2005,B,High,Okay,High,Intermediate,True,False
2909,06/10/2005,C,Low,Intermediate,Low,Bad,True,False
4365,29/10/2005,C,Low,Great,Average,Okay,False,False
8051,09/10/2005,B,Average,Great,Low,Intermediate,False,False
2516,03/10/2005,E,High,Exceptional,High,Exceptional,True,True
7492,10/10/2005,A,High,Great,High,Exceptional,True,False
957,02/10/2005,C,Low,Great,High,Great,False,True
1907,03/10/2005,C,Low,Intermediate,Low,Intermediate,True,True
7655,09/10/2005,E,High,Intermediate,High,Bad,True,False
7811,15/10/2005,E,Average,Okay,Average,Great,True,False
9320,16/10/2005,E,Low,Okay,Average,Exceptional,False,False
2163,27/10/2005,B,Average,Exceptional,High,Great,False,False
3953,27/10/2005,C,Low,Okay,Average,Okay,False,True
9863,15/10/2005,D,Low,Intermediate,Average,Exceptional,False,False
1072,04/10/2005,D,Low,Okay,Low,Great,True,False
3681,11/10/2005,C,Average,Intermediate,High,Okay,False,False
563,04/10/2005,A,Low,Okay,Average,Okay,False,True
4707,01/10/2005,D,Average,Great,Average,Great,True,True
8493,06/10/2005,A,Low,Exceptional,Low,Exceptional,True,True
6821,25/10/2005,C,Low,Great,High,Exceptional,False,False
7197,09/10/2005,C,Low,Okay,High,Great,False,False
1409,25/10/2005,B,High,Okay,Low,Okay,False,True
1005,01/10/2005,C,High,Great,Low,Intermediate,False,False
7074,23/10/2005,E,High,Bad,High,Great,True,False
9459,08/10/2005,C,Average,Great,High,Exceptional,False,False
5747,05/10/2005,A,Low,Exceptional,Average,Exceptional,False,True
1174,25/10/2005,D,Average,Okay,Low,Exceptional,False,False
4543,10/10/2005,B,Low,Okay,Average,Exceptional,False,False
8355,09/10/2005,A,Low,Bad,Low,Bad,True,True
1258,02/10/2005,D,Average,Intermediate,Low,Intermediate,False,True
8795,07/10/2005,D,Low,Intermediate,Low,Intermediate,True,True
6326,29/10/2005,C,Average,Bad,Low,Great,False,False
6855,01/10/2005,A,Low,Exceptional,High,Intermediate,False,False
9406,16/10/2005,D,Average,Great,High,Intermediate,False,False
9051,06/10/2005,E,Low,Bad,Low,Great,True,False
2623,26/10/2005,B,Average,Okay,High,Exceptional,False,False
9870,09/10/2005,B,High,Intermediate,High,Intermediate,True,True
1132,21/10/2005,D,Low,Exceptional,Low,Exceptional,True,True
5538,17/10/2005,A,High,Intermediate,Average,Intermediate,False,True
2028,29/10/2005,C,High,Intermediate,Average,Great,False,False
8997,11/10/2005,E,High,Bad,Average,Bad,False,True
6131,28/10/2005,D,Average,Okay,Low,Bad,False,False
4260,03/10/2005,C,High,Great,High,Intermediate,True,False
9419,17/10/2005,E,High,Intermediate,Low,Okay,False,False
5832,02/10/2005,B,High,Great,Average,Okay,False,False
1161,19/10/2005,B,Average,Bad,Low,Intermediate,False,False
2245,25/10/2005,E,High,Intermediate,Average,Exceptional,False,False
481,16/10/2005,E,Low,Bad,High,Bad,False,True
5243,20/10/2005,E,High,Great,High,Okay,True,False
3773,05/10/2005,E,Average,Bad,Average,Intermediate,True,False
4536,04/10/2005,E,High,Great,Average,Exceptional,False,False
6238,13/10/2005,A,Low,Great,High,Great,False,True
5412,08/10/2005,C,Average,Intermediate,High,Exceptional,False,False
620,28/10/2005,D,Low,Okay,Low,Bad,True,False
9514,23/10/2005,E,Low,Exceptional,Average,Exceptional,False,True
5431,25/10/2005,B,Average,Bad,Average,Okay,True,False
4914,28/10/2005,D,Average,Okay,High,Okay,False,True
9071,01/10/2005,E,Average,Exceptional,Low,Great,False,False
5205,03/10/2005,C,High,Okay,Low,Intermediate,False,False
7088,15/10/2005,C,High,Great,Average,Bad,False,False
8862,11/10/2005,C,Low,Exceptional,Low,Okay,True,False
6025,25/10/2005,A,Low,Okay,Average,Okay,False,True
7631,07/10/2005,E,High,Exceptional,High,Intermediate,True,False
5581,26/10/2005,D,Average,Bad,Average,Bad,True,True
9847,04/10/2005,E,Average,Exceptional,Average,Great,True,False
9964,06/10/2005,E,High,Bad,Low,Bad,False,True
4859,17/10/2005,D,Average,Great,Low,Intermediate,False,False
1794,05/10/2005,C,Low,Exceptional,Average,Intermediate,False,False
9915,29/10/2005,C,Average,Okay,Low,Great,False,False
8727,28/10/2005,B,High,Exceptional,High,Bad,True,False
7206,21/10/2005,E,Average,Intermediate,High,Bad,False,False
2669,05/10/2005,A,Average,Intermediate,Low,Okay,False,False
5567,25/10/2005,B,Average,Exceptional,Average,Bad,True,False
3060,15/10/2005,E,High,Okay,Average,Great,False,False
7161,26/10/2005,B,High,Bad,High,Okay,True,False
7339,05/10/2005,D,Low,Great,High,Intermediate,False,False
9846,20/10/2005,D,Average,Exceptional,Low,Bad,False,False
7967,01/10/2005,E,Low,Intermediate,Average,Great,False,False
2117,27/10/2005,D,High,Intermediate,Average,Exceptional,False,False
885,30/10/2005,E,High,Great,Low,Bad,False,False
4329,29/10/2005,B,High,Bad,High,Bad,True,True
4108,05/10/2005,E,Low,Great,Average,Intermediate,False,False
6747,01/10/2005,B,Low,Exceptional,High,Okay,False,False
5735,12/10/2005,C,Low,Okay,Average,Okay,False,True
2647,02/10/2005,B,Average,Intermediate,High,Great,False,False
7305,05/10/2005,B,High,Exceptional,High,Intermediate,True,False
7308,21/10/2005,A,High,Great,High,Intermediate,True,False
6060,22/10/2005,B,High,Intermediate,Average,Okay,False,False
7170,17/10/2005,A,Average,Bad,Low,Bad,False,True
3202,21/10/2005,A,Average,Great,Average,Intermediate,True,False
7367,25/10/2005,B,Low,Intermediate,Average,Exceptional,False,False
5133,29/10/2005,E,Low,Exceptional,Low,Exceptional,True,True
9336,15/10/2005,C,High,Intermediate,Low,Great,False,False
9785,01/10/2005,B,Low,Intermediate,Low,Bad,True,False
5594,07/10/2005,B,Average,Bad,High,Bad,False,True
4058,23/10/2005,E,Low,Intermediate,Average,Intermediate,False,True
4072,26/10/2005,E,Average,Bad,Low,Bad,False,True
2753,28/10/2005,C,Average,Great,Average,Exceptional,True,False
5506,27/10/2005,E,Low,Exceptional,Average,Intermediate,False,False
2305,22/10/2005,B,High,Okay,Low,Great,False,False
9024,01/10/2005,B,Average,Intermediate,Low,Intermediate,False,True
4719,18/10/2005,C,Average,Okay,High,Intermediate,False,False
5381,12/10/2005,C,Average,Bad,High,Bad,False,True
6805,12/10/2005,D,Low,Bad,Average,Great,False,False
3549,04/10/2005,D,Average,Great,High,Great,False,True
9975,22/10/2005,E,Low,Intermediate,Low,Okay,True,False
4958,19/10/2005,B,High,Bad,High,Great,True,False
5689,10/10/2005,C,High,Intermediate,Average,Great,False,False
7466,21/10/2005,B,High,Okay,High,Great,True,False
3707,21/10/2005,C,Low,Exceptional,Low,Bad,True,False
4971,10/10/2005,B,High,Great,Low,Intermediate,False,False
5040,17/10/2005,D,Average,Great,High,Intermediate,False,False
923,26/10/2005,E,Average,Intermediate,High,Intermediate,False,True
6631,27/10/2005,C,Average,Bad,High,Bad,False,True
7143,26/10/2005,A,Low,Great,Low,Great,True,True
1143,09/10/2005,A,High,Exceptional,Low,Intermediate,False,False
3493,08/10/2005,C,Low,Exceptional,Average,Bad,False,False
3786,04/10/2005,B,Average,Great,Average,Great,True,True
1551,20/10/2005,D,High,Okay,Low,Bad,False,False
1495,10/10/2005,B,High,Okay,High,Great,True,False
8770,02/10/2005,A,High,Okay,Average,Exceptional,False,False
1768,07/10/2005,B,High,Great,Average,Intermediate,False,False
1693,20/10/2005,B,Average,Great,High,Intermediate,False,False
7301,16/10/2005,B,Low,Exceptional,Average,Exceptional,False,True
5504,30/10/2005,A,Average,Great,High,Bad,False,False
8479,10/10/2005,A,Low,Great,High,Okay,False,False
5824,24/10/2005,D,Low,Intermediate,Low,Exceptional,True,False
5183,13/10/2005,E,Low,Bad,Average,Bad,False,True
4516,21/10/2005,D,High,Intermediate,High,Exceptional,True,False
5913,18/10/2005,D,High,Exceptional,Average,Intermediate,False,False
9921,13/10/2005,D,High,Bad,Average,Exceptional,False,False
6563,27/10/2005,B,Average,Bad,Low,Okay,False,False
6846,28/10/2005,D,High,Intermediate,Low,Intermediate,False,True
5457,30/10/2005,A,Low,Intermediate,Low,Great,True,False
7230,27/10/2005,A,Low,Intermediate,High,Bad,False,False
3388,20/10/2005,D,Low,Okay,High,Bad,False,False
4915,25/10/2005,B,Average,Okay,Low,Okay,False,True
7756,30/10/2005,D,Average,Okay,Average,Exceptional,True,False
9903,19/10/2005,E,Average,Intermediate,Low,Bad,False,False
5872,22/10/2005,C,Average,Intermediate,High,Intermediate,False,True
3538,27/10/2005,C,Average,Intermediate,High,Great,False,False
1608,30/10/2005,C,High,Okay,Low,Bad,False,False
1785,06/10/2005,A,Low,Great,High,Exceptional,False,False
452,12/10/2005,A,Low,Bad,Low,Exceptional,True,False
8339,25/10/2005,B,High,Great,High,Intermediate,True,False
2225,09/10/2005,B,Average,Exceptional,Average,Exceptional,True,True
2270,15/10/2005,C,Average,Great,Average,Bad,True,False
1283,16/10/2005,B,Low,Great,High,Great,False,True
4789,03/10/2005,D,Average,Intermediate,Average,Exceptional,True,False
9433,23/10/2005,B,Average,Okay,Low,Exceptional,False,False
6406,20/10/2005,C,Low,Great,Average,Intermediate,False,False
6057,02/10/2005,A,Low,Okay,Low,Great,True,False
4778,02/10/2005,B,Average,Great,High,Intermediate,False,False
7038,13/10/2005,B,Low,Intermediate,Low,Bad,True,False
5151,08/10/2005,C,High,Exceptional,Low,Exceptional,False,True
2590,07/10/2005,D,Low,Exceptional,Average,Intermediate,False,False
6736,22/10/2005,B,Average,Okay,High,Intermediate,False,False
3394,11/10/2005,D,Low,Exceptional,High,Bad,False,False
9455,08/10/2005,E,Low,Great,Low,Great,True,True
462,01/10/2005,E,High,Exceptional,High,Great,True,False
2507,25/10/2005,A,Low,Bad,Low,Intermediate,True,False
4513,19/10/2005,D,High,Intermediate,Average,Intermediate,False,True
9828,06/10/2005,B,Average,Okay,Low,Great,False,False
2992,19/10/2005,D,High,Intermediate,High,Okay,True,False
777,08/10/2005,B,High,Exceptional,Average,Great,False,False
8672,21/10/2005,C,Low,Bad,Average,Okay,False,False
21,25/10/2005,D,Average,Bad,High,Great,False,False
6964,01/10/2005,B,High,Intermediate,Low,Bad,False,False
9798,18/10/2005,B,Low,Intermediate,Low,Exceptional,True,False
7637,25/10/2005,B,Low,Great,Average,Okay,False,False
5991,02/10/2005,A,High,Great,Average,Great,False,True
131,13/10/2005,A,High,Bad,Average,Bad,False,True
2145,01/10/2005,D,Low,Okay,Average,Intermediate,False,False
3015,30/10/2005,A,Low,Exceptional,Low,Great,True,False
5757,02/10/2005,A,Low,Okay,Low,Great,True,False
996,30/10/2005,A,Average,Intermediate,Low,Intermediate,False,True
8993,13/10/2005,D,Low,Bad,Low,Intermediate,True,False
8920,04/10/2005,B,High,Bad,Average,Intermediate,False,False
6477,12/10/2005,B,Low,Great,High,Bad,False,False
9312,03/10/2005,D,Low,Intermediate,High,Okay,False,False
3984,02/10/2005,D,Low,Exceptional,High,Exceptional,False,True
5051,25/10/2005,C,Low,Bad,High,Bad,False,True
5623,09/10/2005,A,Average,Okay,High,Intermediate,False,False
5668,22/10/2005,D,High,Intermediate,Low,Exceptional,False,False
8194,25/10/2005,D,Low,Exceptional,Low,Great,True,False
3120,01/10/2005,D,High,Intermediate,Low,Bad,False,False
7904,18/10/2005,C,Low,Okay,High,Exceptional,False,False
3336,01/10/2005,E,High,Bad,High,Intermediate,True,False
6861,02/10/2005,A,Low,Exceptional,High,Okay,False,False
4361,02/10/2005,C,High,Okay,Average,Bad,False,False
3386,08/10/2005,B,High,Exceptional,High,Okay,True,False
8971,18/10/2005,C,High,Intermediate,Average,Exceptional,False,False
8121,14/10/2005,D,Low,Exceptional,Low,Bad,True,False
